logged_at,symbol,kind,dimension,weight,score,live
2026-08-14,WELSPUNLIV,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-14,WELSPUNLIV,BUY CANDIDATE,rs_and_stage,20.0,0.746,True
2026-08-14,WELSPUNLIV,BUY CANDIDATE,smart_money,12.0,0.791,True
2026-08-14,WELSPUNLIV,BUY CANDIDATE,theme_tailwind,15.0,0.493,True
2026-08-14,WELSPUNLIV,BUY CANDIDATE,valuation_sanity,5.0,0.45,True
2026-08-14,WOCKPHARMA,BUY CANDIDATE,catalyst,10.0,0.69,True
2026-08-14,WOCKPHARMA,BUY CANDIDATE,earnings_inflection,20.0,1.0,True
2026-08-14,WOCKPHARMA,BUY CANDIDATE,financial_strength_trend,10.0,0.64,True
2026-08-14,WOCKPHARMA,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-14,WOCKPHARMA,BUY CANDIDATE,rs_and_stage,20.0,0.776,True
2026-08-14,WOCKPHARMA,BUY CANDIDATE,smart_money,12.0,0.364,True
2026-08-14,WOCKPHARMA,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-14,WOCKPHARMA,BUY CANDIDATE,valuation_sanity,5.0,0.5,True
2026-08-17,AETHER,RE-ENTRY WINDOW,catalyst,10.0,0.389,True
2026-08-17,AETHER,RE-ENTRY WINDOW,earnings_inflection,20.0,0.868,True
2026-08-17,AETHER,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.569,True
2026-08-17,AETHER,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-17,AETHER,RE-ENTRY WINDOW,rs_and_stage,20.0,0.835,True
2026-08-17,AETHER,RE-ENTRY WINDOW,smart_money,12.0,0.471,True
2026-08-17,AETHER,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-17,AETHER,RE-ENTRY WINDOW,valuation_sanity,5.0,0.25,True
2026-08-17,IMFA,BUY CANDIDATE,catalyst,10.0,0.177,True
2026-08-17,IMFA,BUY CANDIDATE,earnings_inflection,20.0,0.963,True
2026-08-17,IMFA,BUY CANDIDATE,financial_strength_trend,10.0,0.527,True
2026-08-17,IMFA,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-17,IMFA,BUY CANDIDATE,rs_and_stage,20.0,0.787,True
2026-08-17,IMFA,BUY CANDIDATE,smart_money,12.0,0.547,True
2026-08-17,IMFA,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-17,IMFA,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-17,MIDHANI,BUY CANDIDATE,catalyst,10.0,0.868,True
2026-08-17,MIDHANI,BUY CANDIDATE,earnings_inflection,20.0,0.627,True
2026-08-17,MIDHANI,BUY CANDIDATE,financial_strength_trend,10.0,0.688,True
2026-08-17,MIDHANI,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-17,MIDHANI,BUY CANDIDATE,rs_and_stage,20.0,0.698,True
2026-08-17,MIDHANI,BUY CANDIDATE,smart_money,12.0,0.465,True
2026-08-17,MIDHANI,BUY CANDIDATE,theme_tailwind,15.0,0.77,True
2026-08-17,MIDHANI,BUY CANDIDATE,valuation_sanity,5.0,0.55,True
2026-08-17,MSTCLTD,BUY CANDIDATE,catalyst,10.0,0.196,True
2026-08-17,MSTCLTD,BUY CANDIDATE,earnings_inflection,20.0,0.58,True
2026-08-17,MSTCLTD,BUY CANDIDATE,financial_strength_trend,10.0,0.577,True
2026-08-17,MSTCLTD,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-17,MSTCLTD,BUY CANDIDATE,rs_and_stage,20.0,0.929,True
2026-08-17,MSTCLTD,BUY CANDIDATE,smart_money,12.0,0.577,True
2026-08-17,MSTCLTD,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-17,MSTCLTD,BUY CANDIDATE,valuation_sanity,5.0,0.55,True
2026-08-17,PICCADIL,BUY CANDIDATE,catalyst,10.0,0.236,True
2026-08-17,PICCADIL,BUY CANDIDATE,earnings_inflection,20.0,0.658,True
2026-08-17,PICCADIL,BUY CANDIDATE,financial_strength_trend,10.0,0.463,True
2026-08-17,PICCADIL,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-17,PICCADIL,BUY CANDIDATE,rs_and_stage,20.0,0.693,True
2026-08-17,PICCADIL,BUY CANDIDATE,smart_money,12.0,0.481,True
2026-08-17,PICCADIL,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-17,PICCADIL,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-17,SAIL,BUY CANDIDATE,catalyst,10.0,0.504,True
2026-08-17,SAIL,BUY CANDIDATE,earnings_inflection,20.0,0.963,True
2026-08-17,SAIL,BUY CANDIDATE,financial_strength_trend,10.0,0.619,True
2026-08-17,SAIL,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-17,SAIL,BUY CANDIDATE,rs_and_stage,20.0,0.741,True
2026-08-17,SAIL,BUY CANDIDATE,smart_money,12.0,0.553,True
2026-08-17,SAIL,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-17,SAIL,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-17,SAILIFE,RE-ENTRY WINDOW,catalyst,10.0,0.224,True
2026-08-17,SAILIFE,RE-ENTRY WINDOW,earnings_inflection,20.0,0.668,True
2026-08-17,SAILIFE,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.928,True
2026-08-17,SAILIFE,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-17,SAILIFE,RE-ENTRY WINDOW,rs_and_stage,20.0,0.82,True
2026-08-17,SAILIFE,RE-ENTRY WINDOW,smart_money,12.0,0.544,True
2026-08-17,SAILIFE,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-17,SAILIFE,RE-ENTRY WINDOW,valuation_sanity,5.0,0.25,True
2026-08-17,USHAMART,BUY CANDIDATE,catalyst,10.0,0.275,True
2026-08-17,USHAMART,BUY CANDIDATE,earnings_inflection,20.0,0.881,True
2026-08-17,USHAMART,BUY CANDIDATE,financial_strength_trend,10.0,0.941,True
2026-08-17,USHAMART,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-17,USHAMART,BUY CANDIDATE,rs_and_stage,20.0,0.756,True
2026-08-17,USHAMART,BUY CANDIDATE,smart_money,12.0,0.877,True
2026-08-17,USHAMART,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-17,USHAMART,BUY CANDIDATE,valuation_sanity,5.0,0.45,True
2026-08-18,ACMESOLAR,BUY CANDIDATE,catalyst,10.0,0.423,True
2026-08-18,ACMESOLAR,BUY CANDIDATE,earnings_inflection,20.0,0.784,True
2026-08-18,ACMESOLAR,BUY CANDIDATE,financial_strength_trend,10.0,0.22,True
2026-08-18,ACMESOLAR,BUY CANDIDATE,governance,8.0,0.4,True
2026-08-18,ACMESOLAR,BUY CANDIDATE,rs_and_stage,20.0,0.811,True
2026-08-18,ACMESOLAR,BUY CANDIDATE,smart_money,12.0,0.626,True
2026-08-18,ACMESOLAR,BUY CANDIDATE,theme_tailwind,15.0,0.376,True
2026-08-18,ACMESOLAR,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-18,ACUTAAS,BUY CANDIDATE,catalyst,10.0,0.32,True
2026-08-18,ACUTAAS,BUY CANDIDATE,earnings_inflection,20.0,0.941,True
2026-08-18,ACUTAAS,BUY CANDIDATE,financial_strength_trend,10.0,0.615,True
2026-08-18,ACUTAAS,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-18,ACUTAAS,BUY CANDIDATE,rs_and_stage,20.0,0.992,True
2026-08-18,ACUTAAS,BUY CANDIDATE,smart_money,12.0,0.45,True
2026-08-18,ACUTAAS,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-18,ACUTAAS,BUY CANDIDATE,valuation_sanity,5.0,0.25,True
2026-08-18,ASTRAMICRO,BUY CANDIDATE,catalyst,10.0,0.41,True
2026-08-18,ASTRAMICRO,BUY CANDIDATE,earnings_inflection,20.0,0.216,True
2026-08-18,ASTRAMICRO,BUY CANDIDATE,financial_strength_trend,10.0,0.561,True
2026-08-18,ASTRAMICRO,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-18,ASTRAMICRO,BUY CANDIDATE,rs_and_stage,20.0,0.987,True
2026-08-18,ASTRAMICRO,BUY CANDIDATE,smart_money,12.0,0.935,True
2026-08-18,ASTRAMICRO,BUY CANDIDATE,theme_tailwind,15.0,0.901,True
2026-08-18,ASTRAMICRO,BUY CANDIDATE,valuation_sanity,5.0,0.25,True
2026-08-18,ICIL,BUY CANDIDATE,catalyst,10.0,0.15,True
2026-08-18,ICIL,BUY CANDIDATE,earnings_inflection,20.0,0.473,True
2026-08-18,ICIL,BUY CANDIDATE,financial_strength_trend,10.0,0.468,True
2026-08-18,ICIL,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-18,ICIL,BUY CANDIDATE,rs_and_stage,20.0,0.818,True
2026-08-18,ICIL,BUY CANDIDATE,smart_money,12.0,0.556,True
2026-08-18,ICIL,BUY CANDIDATE,theme_tailwind,15.0,0.553,True
2026-08-18,ICIL,BUY CANDIDATE,valuation_sanity,5.0,0.55,True
2026-08-18,IDEA,BUY CANDIDATE,catalyst,10.0,0.636,True
2026-08-18,IDEA,BUY CANDIDATE,earnings_inflection,20.0,0.633,True
2026-08-18,IDEA,BUY CANDIDATE,financial_strength_trend,10.0,0.5,True
2026-08-18,IDEA,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-18,IDEA,BUY CANDIDATE,rs_and_stage,20.0,0.813,True
2026-08-18,IDEA,BUY CANDIDATE,smart_money,12.0,0.624,True
2026-08-18,IDEA,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-18,IDEA,BUY CANDIDATE,valuation_sanity,5.0,0.35,True
2026-08-18,JAYNECOIND,BUY CANDIDATE,catalyst,10.0,0.15,True
2026-08-18,JAYNECOIND,BUY CANDIDATE,earnings_inflection,20.0,,False
2026-08-18,JAYNECOIND,BUY CANDIDATE,financial_strength_trend,10.0,0.16,True
2026-08-18,JAYNECOIND,BUY CANDIDATE,governance,8.0,0.05,True
2026-08-18,JAYNECOIND,BUY CANDIDATE,rs_and_stage,20.0,0.782,True
2026-08-18,JAYNECOIND,BUY CANDIDATE,smart_money,12.0,0.55,True
2026-08-18,JAYNECOIND,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-18,JAYNECOIND,BUY CANDIDATE,valuation_sanity,5.0,0.35,True
2026-08-18,KEI,RE-ENTRY WINDOW,catalyst,10.0,0.671,True
2026-08-18,KEI,RE-ENTRY WINDOW,earnings_inflection,20.0,0.88,True
2026-08-18,KEI,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.609,True
2026-08-18,KEI,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-18,KEI,RE-ENTRY WINDOW,rs_and_stage,20.0,0.783,True
2026-08-18,KEI,RE-ENTRY WINDOW,smart_money,12.0,0.515,True
2026-08-18,KEI,RE-ENTRY WINDOW,theme_tailwind,15.0,0.658,True
2026-08-18,KEI,RE-ENTRY WINDOW,valuation_sanity,5.0,0.45,True
2026-08-18,KIMS,BUY CANDIDATE,catalyst,10.0,0.219,True
2026-08-18,KIMS,BUY CANDIDATE,earnings_inflection,20.0,0.162,True
2026-08-18,KIMS,BUY CANDIDATE,financial_strength_trend,10.0,0.22,True
2026-08-18,KIMS,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-18,KIMS,BUY CANDIDATE,rs_and_stage,20.0,0.714,True
2026-08-18,KIMS,BUY CANDIDATE,smart_money,12.0,0.623,True
2026-08-18,KIMS,BUY CANDIDATE,theme_tailwind,15.0,0.654,True
2026-08-18,KIMS,BUY CANDIDATE,valuation_sanity,5.0,0.05,True
2026-08-18,LLOYDSENT,BUY CANDIDATE,catalyst,10.0,0.838,True
2026-08-18,LLOYDSENT,BUY CANDIDATE,earnings_inflection,20.0,0.163,True
2026-08-18,LLOYDSENT,BUY CANDIDATE,financial_strength_trend,10.0,0.429,True
2026-08-18,LLOYDSENT,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-18,LLOYDSENT,BUY CANDIDATE,rs_and_stage,20.0,0.747,True
2026-08-18,LLOYDSENT,BUY CANDIDATE,smart_money,12.0,0.504,True
2026-08-18,LLOYDSENT,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-18,LLOYDSENT,BUY CANDIDATE,valuation_sanity,5.0,0.05,True
2026-08-18,MANORAMA,RE-ENTRY WINDOW,catalyst,10.0,0.242,True
2026-08-18,MANORAMA,RE-ENTRY WINDOW,earnings_inflection,20.0,0.711,True
2026-08-18,MANORAMA,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.621,True
2026-08-18,MANORAMA,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-18,MANORAMA,RE-ENTRY WINDOW,rs_and_stage,20.0,0.773,True
2026-08-18,MANORAMA,RE-ENTRY WINDOW,smart_money,12.0,0.423,True
2026-08-18,MANORAMA,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-18,MANORAMA,RE-ENTRY WINDOW,valuation_sanity,5.0,0.55,True
2026-08-18,PGIL,RE-ENTRY WINDOW,catalyst,10.0,0.574,True
2026-08-18,PGIL,RE-ENTRY WINDOW,earnings_inflection,20.0,0.685,True
2026-08-18,PGIL,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.447,True
2026-08-18,PGIL,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-18,PGIL,RE-ENTRY WINDOW,rs_and_stage,20.0,0.822,True
2026-08-18,PGIL,RE-ENTRY WINDOW,smart_money,12.0,0.818,True
2026-08-18,PGIL,RE-ENTRY WINDOW,theme_tailwind,15.0,0.553,True
2026-08-18,PGIL,RE-ENTRY WINDOW,valuation_sanity,5.0,0.7,True
2026-08-18,SCI,BUY CANDIDATE,catalyst,10.0,0.438,True
2026-08-18,SCI,BUY CANDIDATE,earnings_inflection,20.0,0.912,True
2026-08-18,SCI,BUY CANDIDATE,financial_strength_trend,10.0,0.683,True
2026-08-18,SCI,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-18,SCI,BUY CANDIDATE,rs_and_stage,20.0,0.748,True
2026-08-18,SCI,BUY CANDIDATE,smart_money,12.0,0.575,True
2026-08-18,SCI,BUY CANDIDATE,theme_tailwind,15.0,0.451,True
2026-08-18,SCI,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-18,WABAG,BUY CANDIDATE,catalyst,10.0,0.33,True
2026-08-18,WABAG,BUY CANDIDATE,earnings_inflection,20.0,0.698,True
2026-08-18,WABAG,BUY CANDIDATE,financial_strength_trend,10.0,0.736,True
2026-08-18,WABAG,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-18,WABAG,BUY CANDIDATE,rs_and_stage,20.0,0.945,True
2026-08-18,WABAG,BUY CANDIDATE,smart_money,12.0,0.643,True
2026-08-18,WABAG,BUY CANDIDATE,theme_tailwind,15.0,0.348,True
2026-08-18,WABAG,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-18,YATHARTH,BUY CANDIDATE,catalyst,10.0,0.279,True
2026-08-18,YATHARTH,BUY CANDIDATE,earnings_inflection,20.0,0.619,True
2026-08-18,YATHARTH,BUY CANDIDATE,financial_strength_trend,10.0,0.66,True
2026-08-18,YATHARTH,BUY CANDIDATE,governance,8.0,0.4,True
2026-08-18,YATHARTH,BUY CANDIDATE,rs_and_stage,20.0,0.751,True
2026-08-18,YATHARTH,BUY CANDIDATE,smart_money,12.0,0.587,True
2026-08-18,YATHARTH,BUY CANDIDATE,theme_tailwind,15.0,0.654,True
2026-08-18,YATHARTH,BUY CANDIDATE,valuation_sanity,5.0,0.7,True
2026-08-19 13:55,ATHERENERG,RE-ENTRY WINDOW,earnings_inflection,20.0,,False
2026-08-19 13:55,ATHERENERG,RE-ENTRY WINDOW,rs_and_stage,20.0,0.847,True
2026-08-19 13:55,ATHERENERG,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,ATHERENERG,RE-ENTRY WINDOW,smart_money,12.0,0.572,True
2026-08-19 13:55,ATHERENERG,RE-ENTRY WINDOW,financial_strength_trend,10.0,,False
2026-08-19 13:55,ATHERENERG,RE-ENTRY WINDOW,catalyst,10.0,0.587,True
2026-08-19 13:55,ATHERENERG,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-19 13:55,ATHERENERG,RE-ENTRY WINDOW,valuation_sanity,5.0,0.35,True
2026-08-19 13:55,CAPLIPOINT,BUY CANDIDATE,earnings_inflection,20.0,0.582,True
2026-08-19 13:55,CAPLIPOINT,BUY CANDIDATE,rs_and_stage,20.0,0.787,True
2026-08-19 13:55,CAPLIPOINT,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,CAPLIPOINT,BUY CANDIDATE,smart_money,12.0,0.492,True
2026-08-19 13:55,CAPLIPOINT,BUY CANDIDATE,financial_strength_trend,10.0,0.96,True
2026-08-19 13:55,CAPLIPOINT,BUY CANDIDATE,catalyst,10.0,0.196,True
2026-08-19 13:55,CAPLIPOINT,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-19 13:55,CAPLIPOINT,BUY CANDIDATE,valuation_sanity,5.0,0.7,True
2026-08-19 13:55,ANTHEM,RE-ENTRY WINDOW,earnings_inflection,20.0,0.241,True
2026-08-19 13:55,ANTHEM,RE-ENTRY WINDOW,rs_and_stage,20.0,0.75,True
2026-08-19 13:55,ANTHEM,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,ANTHEM,RE-ENTRY WINDOW,smart_money,12.0,0.875,True
2026-08-19 13:55,ANTHEM,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.955,True
2026-08-19 13:55,ANTHEM,RE-ENTRY WINDOW,catalyst,10.0,0.15,True
2026-08-19 13:55,ANTHEM,RE-ENTRY WINDOW,governance,8.0,0.4,True
2026-08-19 13:55,ANTHEM,RE-ENTRY WINDOW,valuation_sanity,5.0,0.25,True
2026-08-19 13:55,MEDANTA,BUY CANDIDATE,earnings_inflection,20.0,0.272,True
2026-08-19 13:55,MEDANTA,BUY CANDIDATE,rs_and_stage,20.0,0.713,True
2026-08-19 13:55,MEDANTA,BUY CANDIDATE,theme_tailwind,15.0,0.7,True
2026-08-19 13:55,MEDANTA,BUY CANDIDATE,smart_money,12.0,0.594,True
2026-08-19 13:55,MEDANTA,BUY CANDIDATE,financial_strength_trend,10.0,0.68,True
2026-08-19 13:55,MEDANTA,BUY CANDIDATE,catalyst,10.0,0.435,True
2026-08-19 13:55,MEDANTA,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-19 13:55,MEDANTA,BUY CANDIDATE,valuation_sanity,5.0,0.25,True
2026-08-19 13:55,SAIL,BUY CANDIDATE,earnings_inflection,20.0,0.963,True
2026-08-19 13:55,SAIL,BUY CANDIDATE,rs_and_stage,20.0,0.739,True
2026-08-19 13:55,SAIL,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,SAIL,BUY CANDIDATE,smart_money,12.0,0.553,True
2026-08-19 13:55,SAIL,BUY CANDIDATE,financial_strength_trend,10.0,0.619,True
2026-08-19 13:55,SAIL,BUY CANDIDATE,catalyst,10.0,0.605,True
2026-08-19 13:55,SAIL,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-19 13:55,SAIL,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-19 13:55,ALIVUS,RE-ENTRY WINDOW,earnings_inflection,20.0,,False
2026-08-19 13:55,ALIVUS,RE-ENTRY WINDOW,rs_and_stage,20.0,0.805,True
2026-08-19 13:55,ALIVUS,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,ALIVUS,RE-ENTRY WINDOW,smart_money,12.0,0.546,True
2026-08-19 13:55,ALIVUS,RE-ENTRY WINDOW,financial_strength_trend,10.0,,False
2026-08-19 13:55,ALIVUS,RE-ENTRY WINDOW,catalyst,10.0,0.63,True
2026-08-19 13:55,ALIVUS,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-19 13:55,ALIVUS,RE-ENTRY WINDOW,valuation_sanity,5.0,0.55,True
2026-08-19 13:55,EDELWEISS,BUY CANDIDATE,earnings_inflection,20.0,0.598,True
2026-08-19 13:55,EDELWEISS,BUY CANDIDATE,rs_and_stage,20.0,0.686,True
2026-08-19 13:55,EDELWEISS,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,EDELWEISS,BUY CANDIDATE,smart_money,12.0,0.661,True
2026-08-19 13:55,EDELWEISS,BUY CANDIDATE,financial_strength_trend,10.0,0.317,True
2026-08-19 13:55,EDELWEISS,BUY CANDIDATE,catalyst,10.0,0.149,True
2026-08-19 13:55,EDELWEISS,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-19 13:55,EDELWEISS,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-19 13:55,JSFB,BUY CANDIDATE,earnings_inflection,20.0,0.454,True
2026-08-19 13:55,JSFB,BUY CANDIDATE,rs_and_stage,20.0,0.782,True
2026-08-19 13:55,JSFB,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,JSFB,BUY CANDIDATE,smart_money,12.0,0.816,True
2026-08-19 13:55,JSFB,BUY CANDIDATE,financial_strength_trend,10.0,0.706,True
2026-08-19 13:55,JSFB,BUY CANDIDATE,catalyst,10.0,0.107,True
2026-08-19 13:55,JSFB,BUY CANDIDATE,governance,8.0,0.4,True
2026-08-19 13:55,JSFB,BUY CANDIDATE,valuation_sanity,5.0,0.7,True
2026-08-19 13:55,SANSERA,RE-ENTRY WINDOW,earnings_inflection,20.0,0.876,True
2026-08-19 13:55,SANSERA,RE-ENTRY WINDOW,rs_and_stage,20.0,0.843,True
2026-08-19 13:55,SANSERA,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,SANSERA,RE-ENTRY WINDOW,smart_money,12.0,0.406,True
2026-08-19 13:55,SANSERA,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.909,True
2026-08-19 13:55,SANSERA,RE-ENTRY WINDOW,catalyst,10.0,0.743,True
2026-08-19 13:55,SANSERA,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-19 13:55,SANSERA,RE-ENTRY WINDOW,valuation_sanity,5.0,0.25,True
2026-08-19 13:55,UJJIVANSFB,RE-ENTRY WINDOW,earnings_inflection,20.0,0.887,True
2026-08-19 13:55,UJJIVANSFB,RE-ENTRY WINDOW,rs_and_stage,20.0,0.776,True
2026-08-19 13:55,UJJIVANSFB,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,UJJIVANSFB,RE-ENTRY WINDOW,smart_money,12.0,0.665,True
2026-08-19 13:55,UJJIVANSFB,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.9,True
2026-08-19 13:55,UJJIVANSFB,RE-ENTRY WINDOW,catalyst,10.0,0.33,True
2026-08-19 13:55,UJJIVANSFB,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-19 13:55,UJJIVANSFB,RE-ENTRY WINDOW,valuation_sanity,5.0,0.55,True
2026-08-19 13:55,VIYASH,BUY CANDIDATE,earnings_inflection,20.0,1.0,True
2026-08-19 13:55,VIYASH,BUY CANDIDATE,rs_and_stage,20.0,0.785,True
2026-08-19 13:55,VIYASH,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,VIYASH,BUY CANDIDATE,smart_money,12.0,0.198,True
2026-08-19 13:55,VIYASH,BUY CANDIDATE,financial_strength_trend,10.0,0.655,True
2026-08-19 13:55,VIYASH,BUY CANDIDATE,catalyst,10.0,0.535,True
2026-08-19 13:55,VIYASH,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-19 13:55,VIYASH,BUY CANDIDATE,valuation_sanity,5.0,0.95,True
2026-08-19 13:55,GOKULAGRO,BUY TRIGGER,earnings_inflection,20.0,0.942,True
2026-08-19 13:55,GOKULAGRO,BUY TRIGGER,rs_and_stage,20.0,0.959,True
2026-08-19 13:55,GOKULAGRO,BUY TRIGGER,theme_tailwind,15.0,0.3,True
2026-08-19 13:55,GOKULAGRO,BUY TRIGGER,smart_money,12.0,0.508,True
2026-08-19 13:55,GOKULAGRO,BUY TRIGGER,financial_strength_trend,10.0,0.651,True
2026-08-19 13:55,GOKULAGRO,BUY TRIGGER,catalyst,10.0,0.252,True
2026-08-19 13:55,GOKULAGRO,BUY TRIGGER,governance,8.0,0.7,True
2026-08-19 13:55,GOKULAGRO,BUY TRIGGER,valuation_sanity,5.0,0.95,True
2026-08-20 13:58,ANANDRATHI,RE-ENTRY WINDOW,earnings_inflection,20.0,0.947,True
2026-08-20 13:58,ANANDRATHI,RE-ENTRY WINDOW,rs_and_stage,20.0,0.806,True
2026-08-20 13:58,ANANDRATHI,RE-ENTRY WINDOW,theme_tailwind,15.0,0.609,True
2026-08-20 13:58,ANANDRATHI,RE-ENTRY WINDOW,smart_money,12.0,0.738,True
2026-08-20 13:58,ANANDRATHI,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.5,True
2026-08-20 13:58,ANANDRATHI,RE-ENTRY WINDOW,catalyst,10.0,0.299,True
2026-08-20 13:58,ANANDRATHI,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-20 13:58,ANANDRATHI,RE-ENTRY WINDOW,valuation_sanity,5.0,0.25,True
2026-08-20 13:58,CARBORUNIV,BUY CANDIDATE,earnings_inflection,20.0,0.379,True
2026-08-20 13:58,CARBORUNIV,BUY CANDIDATE,rs_and_stage,20.0,0.78,True
2026-08-20 13:58,CARBORUNIV,BUY CANDIDATE,theme_tailwind,15.0,0.3,True
2026-08-20 13:58,CARBORUNIV,BUY CANDIDATE,smart_money,12.0,0.466,True
2026-08-20 13:58,CARBORUNIV,BUY CANDIDATE,financial_strength_trend,10.0,0.731,True
2026-08-20 13:58,CARBORUNIV,BUY CANDIDATE,catalyst,10.0,0.311,True
2026-08-20 13:58,CARBORUNIV,BUY CANDIDATE,governance,8.0,0.7,True
2026-08-20 13:58,CARBORUNIV,BUY CANDIDATE,valuation_sanity,5.0,0.25,True
2026-08-20 13:58,FINCABLES,RE-ENTRY WINDOW,earnings_inflection,20.0,0.899,True
2026-08-20 13:58,FINCABLES,RE-ENTRY WINDOW,rs_and_stage,20.0,0.812,True
2026-08-20 13:58,FINCABLES,RE-ENTRY WINDOW,theme_tailwind,15.0,0.698,True
2026-08-20 13:58,FINCABLES,RE-ENTRY WINDOW,smart_money,12.0,0.538,True
2026-08-20 13:58,FINCABLES,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.76,True
2026-08-20 13:58,FINCABLES,RE-ENTRY WINDOW,catalyst,10.0,0.255,True
2026-08-20 13:58,FINCABLES,RE-ENTRY WINDOW,governance,8.0,0.7,True
2026-08-20 13:58,FINCABLES,RE-ENTRY WINDOW,valuation_sanity,5.0,0.7,True
2026-08-20 13:58,GLAND,RE-ENTRY WINDOW,earnings_inflection,20.0,0.895,True
2026-08-20 13:58,GLAND,RE-ENTRY WINDOW,rs_and_stage,20.0,0.809,True
2026-08-20 13:58,GLAND,RE-ENTRY WINDOW,theme_tailwind,15.0,0.3,True
2026-08-20 13:58,GLAND,RE-ENTRY WINDOW,smart_money,12.0,0.407,True
2026-08-20 13:58,GLAND,RE-ENTRY WINDOW,financial_strength_trend,10.0,0.612,True
2026-08-20 13:58,GLAND,RE-ENTRY WINDOW,catalyst,10.0,0.626,True
2026-08-20 13:58,GLAND,RE-ENTRY WINDOW,governance,8.0,0.7,True
