date,equity
2019-07-01,1000000.0
2019-07-02,1000000.0
2019-07-03,1000000.0
2019-07-04,1000000.0
2019-07-05,1000000.0
2019-07-08,1000000.0
2019-07-09,1000000.0
2019-07-10,1000000.0
2019-07-11,1000000.0
2019-07-12,1000000.0
2019-07-15,1000000.0
2019-07-16,1000000.0
2019-07-17,1000000.0
2019-07-18,1000000.0
2019-07-19,1000000.0
2019-07-22,1000000.0
2019-07-23,1000000.0
2019-07-24,1000000.0
2019-07-25,1000000.0
2019-07-26,1000000.0
2019-07-29,1000000.0
2019-07-30,1000000.0
2019-07-31,1000000.0
2019-08-01,1000000.0
2019-08-02,1000000.0
2019-08-05,1000000.0
2019-08-06,1000000.0
2019-08-07,1000000.0
2019-08-08,1000000.0
2019-08-09,1000000.0
2019-08-13,1000000.0
2019-08-14,1000000.0
2019-08-16,1000000.0
2019-08-19,1000000.0
2019-08-20,1000000.0
2019-08-21,1000000.0
2019-08-22,1000000.0
2019-08-23,1000000.0
2019-08-26,1000000.0
2019-08-27,1000000.0
2019-08-28,1000000.0
2019-08-29,1000000.0
2019-08-30,1000000.0
2019-09-03,1000000.0
2019-09-04,1000000.0
2019-09-05,1000000.0
2019-09-06,1000000.0
2019-09-09,1000000.0
2019-09-11,1000000.0
2019-09-12,1000000.0
2019-09-13,1000000.0
2019-09-16,1000000.0
2019-09-17,1000000.0
2019-09-18,1000000.0
2019-09-19,1000000.0
2019-09-20,1000000.0
2019-09-23,1000000.0
2019-09-24,1000000.0
2019-09-25,1000000.0
2019-09-26,1000000.0
2019-09-27,1000000.0
2019-09-30,1000000.0
2019-10-01,1000000.0
2019-10-03,1000000.0
2019-10-04,1000000.0
2019-10-07,1000000.0
2019-10-09,1000000.0
2019-10-10,1000000.0
2019-10-11,1000000.0
2019-10-14,1000000.0
2019-10-15,1000000.0
2019-10-16,1000000.0
2019-10-17,1000000.0
2019-10-18,1000000.0
2019-10-22,1000000.0
2019-10-23,1000000.0
2019-10-24,1000000.0
2019-10-25,1000000.0
2019-10-27,1000000.0
2019-10-29,1000000.0
2019-10-30,1000000.0
2019-10-31,1000000.0
2019-11-01,1000000.0
2019-11-04,1000000.0
2019-11-05,1000000.0
2019-11-06,1000000.0
2019-11-07,1000000.0
2019-11-08,1000000.0
2019-11-11,1000000.0
2019-11-13,1000000.0
2019-11-14,1000000.0
2019-11-15,1000000.0
2019-11-18,1000000.0
2019-11-19,1000000.0
2019-11-20,1000000.0
2019-11-21,1000000.0
2019-11-22,1000000.0
2019-11-25,1000000.0
2019-11-26,1000000.0
2019-11-27,1000000.0
2019-11-28,1000000.0
2019-11-29,1000000.0
2019-12-02,1000000.0
2019-12-03,1000000.0
2019-12-04,1000000.0
2019-12-05,1000000.0
2019-12-06,998190.0
2019-12-09,999004.5082855225
2019-12-10,999049.7472381592
2019-12-11,997465.9972381592
2019-12-12,998099.5082855225
2019-12-13,1004525.0
2019-12-16,1003891.5027618408
2019-12-17,1001646.5081634521
2019-12-18,1004699.9122314453
2019-12-19,1006678.861038208
2019-12-20,1005292.3550872803
2019-12-23,1008537.573928833
2019-12-24,1009517.6344299316
2019-12-26,1017108.157989502
2019-12-27,1029992.8760223389
2019-12-30,1034474.7190628052
2019-12-31,1031054.582939148
2020-01-01,1037468.0979003906
2020-01-02,1039347.3395462036
2020-01-03,1044068.4828262329
2020-01-06,1039550.8951644897
2020-01-07,1051267.4387512207
2020-01-08,1051614.0695114136
2020-01-09,1057487.8822250366
2020-01-10,1065329.2472305298
2020-01-13,1079385.664604187
2020-01-14,1083176.5550896781
2020-01-15,1090477.288310664
2020-01-16,1101688.5200916699
2020-01-17,1105211.3660550117
2020-01-20,1103803.7188305855
2020-01-21,1106080.6567883492
2020-01-22,1114477.810055256
2020-01-23,1108549.5476269722
2020-01-24,1098041.3554359844
2020-01-27,1085570.401624339
2020-01-28,1094863.4367958477
2020-01-29,1113055.37326043
2020-01-30,1110183.8530648777
2020-01-31,1114567.2004083225
2020-02-03,1103195.608931882
2020-02-04,1116146.8818505832
2020-02-05,1125743.5091317722
2020-02-06,1130179.3962129185
2020-02-07,1128558.0880502292
2020-02-10,1138208.7806733677
2020-02-11,1142648.52232681
2020-02-12,1146185.578666074
2020-02-13,1156365.3450769016
2020-02-14,1157019.8072732517
2020-02-17,1154143.9504743984
2020-02-18,1152426.9226292884
2020-02-19,1169779.2080144202
2020-02-20,1181324.295977797
2020-02-24,1179376.043215956
2020-02-25,1198648.2027743885
2020-02-26,1192164.1370395252
2020-02-27,1187077.5225070545
2020-02-28,1163645.1100925037
2020-03-02,1149229.7674411365
2020-03-03,1149870.5520153728
2020-03-04,1140969.407102653
2020-03-05,1134230.796796867
2020-03-06,1125173.8750744548
2020-03-09,1105733.104581901
2020-03-11,1101346.3599835124
2020-03-12,1078524.1061382976
2020-03-13,1065160.8779354778
2020-03-16,1059990.2588024822
2020-03-17,1057053.1986294475
2020-03-18,1054263.5553417888
2020-03-19,1051609.9994946208
2020-03-20,1053345.0181103435
2020-03-23,1050736.8189755168
2020-03-24,1053186.2588024822
2020-03-25,1055023.3375912395
2020-03-26,1056622.2774182048
2020-03-27,1054853.2358608928
2020-03-30,1052165.6570721355
2020-03-31,1052483.1756878581
2020-04-01,1052086.2774182048
2020-04-03,1052335.7588024822
2020-04-07,1051938.8562069621
2020-04-08,1054286.2358608928
2020-04-09,1056678.9765530315
2020-04-13,1058413.9994946208
2020-04-15,1057245.9765530315
2020-04-16,1060046.9579373088
2020-04-17,1062949.9994946208
2020-04-20,1065478.8189755168
2020-04-21,1063199.4765530315
2020-04-22,1060716.0181103435
2020-04-23,1061453.1155148235
2020-04-24,1059026.3562069621
2020-04-27,1058890.2774182048
2020-04-28,1056588.2588024822
2020-04-29,1058493.3791485515
2020-04-30,1057983.0782833782
2020-05-04,1055136.7358608928
2020-05-05,1057506.7960339275
2020-05-06,1057586.1756878581
2020-05-07,1057869.6756878581
2020-05-08,1058878.9393215862
2020-05-11,1057597.5181103435
2020-05-12,1056735.6756878581
2020-05-13,1056860.4163799968
2020-05-14,1057654.2172451701
2020-05-15,1057529.4765530315
2020-05-18,1056009.9163799968
2020-05-19,1057710.9163799968
2020-05-20,1055817.1384564128
2020-05-21,1055556.3189755168
2020-05-22,1055216.1155148235
2020-05-26,1055193.4393215862
2020-05-27,1055374.8791485515
2020-05-28,1057427.4163799968
2020-05-29,1054889.7397824016
2020-06-01,1056739.9730358806
2020-06-02,1067039.8826657024
2020-06-03,1062393.1947079387
2020-06-04,1063384.081800529
2020-06-05,1069430.1721707073
2020-06-08,1077836.3899212566
2020-06-09,1081765.7921124187
2020-06-10,1079884.8224926677
2020-06-11,1072261.6605892864
2020-06-12,1072431.6951122966
2020-06-15,1071273.315054008
2020-06-16,1069225.081800529
2020-06-17,1068212.4167843547
2020-06-18,1073668.7925167766
2020-06-19,1084716.901685783
2020-06-22,1082910.5592632976
2020-06-23,1082404.4994946208
2020-06-24,1076680.6947079387
2020-06-25,1073249.3837490764
2020-06-26,1076083.5445996013
2020-06-29,1069355.6878948894
2020-06-30,1071796.1886120525
2020-07-01,1075185.372716972
2020-07-02,1080918.7377529826
2020-07-03,1077888.6335125652
2020-07-06,1078529.3909512248
2020-07-07,1075692.8680477825
2020-07-08,1075012.6836071697
2020-07-09,1084046.6448498454
2020-07-10,1083797.9182720867
2020-07-13,1080306.6517163005
2020-07-14,1081984.499982902
2020-07-15,1086752.9194851604
2020-07-16,1085713.1970883098
2020-07-17,1087562.7933636394
2020-07-20,1087697.4374523845
2020-07-21,1087582.410368034
2020-07-22,1086132.899519035
2020-07-23,1097691.6479778972
2020-07-24,1089850.341352531
2020-07-27,1092153.3075085368
2020-07-28,1098726.1048260417
2020-07-29,1107858.2552166667
2020-07-30,1106639.530149528
2020-07-31,1136909.3030714989
2020-08-03,1148779.2434859276
2020-08-04,1169470.213515486
2020-08-05,1168240.7654029983
2020-08-06,1172583.220977034
2020-08-07,1164346.2804863113
2020-08-10,1187155.7963707107
2020-08-11,1184219.9441673416
2020-08-12,1182763.8381492752
2020-08-13,1183259.416441645
2020-08-14,1189286.0039896625
2020-08-17,1197885.7142016548
2020-08-18,1205053.6704477924
2020-08-19,1213284.1170128244
2020-08-20,1222618.7430961984
2020-08-21,1234405.1182335275
2020-08-24,1232067.3272179025
2020-08-25,1229597.1249168771
2020-08-26,1229537.755562629
2020-08-27,1230943.9721153635
2020-08-28,1221991.7208794015
2020-08-31,1185288.5095255545
2020-09-01,1198934.4000895193
2020-09-02,1206042.8129770926
2020-09-03,1206406.6635477713
2020-09-04,1210256.6031992605
2020-09-07,1201715.6891215018
2020-09-08,1188960.425068157
2020-09-09,1183294.888149517
2020-09-10,1200347.0762980154
2020-09-11,1195849.5966837576
2020-09-14,1219076.4511497873
2020-09-15,1225988.422676887
2020-09-16,1222210.8732384103
2020-09-17,1206820.000687446
2020-09-18,1184264.2972572702
2020-09-21,1153593.6243122474
2020-09-22,1151240.5850056068
2020-09-23,1147985.5758198157
2020-09-24,1138605.9705036536
2020-09-25,1152339.466490592
2020-09-28,1162778.6908558265
2020-09-29,1161213.3914631263
2020-09-30,1165367.1775349036
2020-10-01,1170748.0103596107
2020-10-05,1162682.054167594
2020-10-06,1162829.9728840247
2020-10-07,1160766.2672260657
2020-10-08,1163652.2390392676
2020-10-09,1162006.7748611823
2020-10-12,1162145.5529335395
2020-10-13,1161748.301201667
2020-10-14,1165395.7430256263
2020-10-15,1158968.0824230567
2020-10-16,1170471.6729458228
2020-10-19,1189684.3610123054
2020-10-20,1202203.9359863654
2020-10-21,1189788.493582572
2020-10-22,1210095.1389435187
2020-10-23,1212631.6101158515
2020-10-26,1222888.6955212012
2020-10-27,1235909.878846015
2020-10-28,1236071.885083045
2020-10-29,1233851.9222477332
2020-10-30,1231415.673165168
2020-11-02,1215744.017802085
2020-11-03,1231096.0758988345
2020-11-04,1231124.9700619662
2020-11-05,1240199.9808976138
2020-11-06,1252635.6479336703
2020-11-09,1252051.4646126712
2020-11-10,1234088.903802582
2020-11-11,1233039.526673981
2020-11-12,1245757.1699234927
2020-11-13,1250369.6972538913
2020-11-14,1257244.7437817538
2020-11-17,1262655.5801734752
2020-11-18,1264193.453147871
2020-11-19,1269422.5135162727
2020-11-20,1287416.744200553
2020-11-23,1301165.893633689
2020-11-24,1307492.735375251
2020-11-25,1295411.9063785926
2020-11-26,1300564.7531991855
2020-11-27,1323582.9345651523
2020-12-01,1330788.559580411
2020-12-02,1349446.5678888217
2020-12-03,1357789.0152154819
2020-12-04,1358602.480875577
2020-12-07,1370706.46886691
2020-12-08,1368117.6105829135
2020-12-09,1371858.79308566
2020-12-10,1377757.4221673862
2020-12-11,1371255.7102533237
2020-12-14,1370927.3192163364
2020-12-15,1368064.1249566928
2020-12-16,1367740.10898837
2020-12-17,1367634.6268411533
2020-12-18,1366905.2718377963
2020-12-21,1338948.5430551425
2020-12-22,1348993.8681970492
2020-12-23,1369731.325396146
2020-12-24,1384255.0151315585
2020-12-28,1387068.7711816684
2020-12-29,1382470.9078622714
2020-12-30,1377550.6347146884
2020-12-31,1370903.7439599887
2021-01-01,1376248.3971876586
2021-01-04,1394174.9254393065
2021-01-05,1418368.5202955687
2021-01-06,1416053.6104444945
2021-01-07,1419813.1320814574
2021-01-08,1425277.4663328612
2021-01-11,1425452.2660612548
2021-01-12,1431986.3110670531
2021-01-13,1421671.3969135452
2021-01-14,1417799.2615680862
2021-01-15,1414533.0490894485
2021-01-18,1411880.5643024612
2021-01-19,1421980.8500995804
2021-01-20,1423267.3433094192
2021-01-21,1422962.5135408298
2021-01-22,1410173.078634824
2021-01-25,1398710.8430696384
2021-01-27,1384814.240744199
2021-01-28,1386230.5273652927
2021-01-29,1376937.5693422214
2021-02-01,1385768.5664430514
2021-02-02,1404639.5863099948
2021-02-03,1421612.3950715915
2021-02-04,1433789.4241701022
2021-02-05,1412784.7528869254
2021-02-08,1422764.1720153433
2021-02-09,1420109.8198730093
2021-02-10,1429933.9330932242
2021-02-11,1449860.4809753043
2021-02-12,1453679.135790978
2021-02-15,1445149.5515777213
2021-02-16,1454195.122927819
2021-02-17,1462792.396365319
2021-02-18,1475234.487063561
2021-02-19,1476464.5197691405
2021-02-22,1477725.9916700805
2021-02-23,1485965.7699827636
2021-02-24,1477967.8228697265
2021-02-25,1477599.423844763
2021-02-26,1472448.711762854
2021-03-01,1480998.837869116
2021-03-02,1503569.8841947997
2021-03-03,1510066.3127378905
2021-03-04,1516742.888720938
2021-03-05,1497075.5831922973
2021-03-08,1515056.1687921965
2021-03-09,1506542.4185938323
2021-03-10,1517389.635936209
2021-03-12,1512617.3075804198
2021-03-15,1512717.6404089415
2021-03-16,1503756.4254946196
2021-03-17,1492353.9966120208
2021-03-18,1484849.6954736197
2021-03-19,1478543.6587075675
2021-03-22,1478151.0153512442
2021-03-23,1493305.0068826163
2021-03-24,1490114.8711862052
2021-03-25,1489902.8152322257
2021-03-26,1495271.5145806754
2021-03-30,1515720.0808495963
2021-03-31,1534064.3824643577
2021-04-01,1565925.7798070395
2021-04-05,1573427.4200658286
2021-04-06,1606446.774496981
2021-04-07,1654341.6879333258
2021-04-08,1680496.2270424196
2021-04-09,1666311.552018387
2021-04-12,1616007.746712906
2021-04-13,1614602.8569805452
2021-04-15,1624571.453240616
2021-04-16,1626765.325116379
2021-04-19,1638768.0577548742
2021-04-20,1664695.647417426
2021-04-22,1695558.8266204596
2021-04-23,1703268.273144126
2021-04-26,1733976.4114402533
2021-04-27,1768052.6072257757
2021-04-28,1751462.278417945
2021-04-29,1752401.0784629583
2021-04-30,1746957.3038161993
2021-05-03,1753028.436380744
2021-05-04,1735300.3370765448
2021-05-05,1724408.439504981
2021-05-06,1724371.0685294867
2021-05-07,1703018.1225341558
2021-05-10,1683368.3256667852
2021-05-11,1709351.4003471136
2021-05-12,1724822.519161582
2021-05-14,1698925.0208553076
2021-05-17,1682767.7776130438
2021-05-18,1679323.2671493292
2021-05-19,1688460.8957389593
2021-05-20,1703793.5204490423
2021-05-21,1741623.8138548476
2021-05-24,1738181.9521757704
2021-05-25,1769665.0415007216
2021-05-26,1772818.8776136977
2021-05-27,1786783.2593199355
2021-05-28,1765015.657410298
2021-05-31,1750446.6445013625
2021-06-01,1739060.5745016676
2021-06-02,1740698.5579916579
2021-06-03,1743618.9781691176
2021-06-04,1744548.2270781142
2021-06-07,1744036.3392683608
2021-06-08,1740353.133961354
2021-06-09,1728858.9616552931
2021-06-10,1734493.1220976454
2021-06-11,1734880.268448506
2021-06-14,1734867.9788900954
2021-06-15,1738029.4649435622
2021-06-16,1740905.5265318495
2021-06-17,1738171.5640951735
2021-06-18,1711148.1781927687
2021-06-21,1722783.3020636183
2021-06-22,1725570.3623434645
2021-06-23,1713050.012840901
2021-06-24,1708605.8087431532
2021-06-25,1712050.7661635024
2021-06-28,1710480.9767424208
2021-06-29,1702322.1514898879
2021-06-30,1692266.8434530837
2021-07-01,1710501.0745054823
2021-07-02,1735799.8112951857
2021-07-05,1755575.360775624
2021-07-06,1760550.712525044
2021-07-07,1764669.8359495741
2021-07-08,1757745.6418844801
2021-07-09,1752743.7407461745
2021-07-12,1767251.414402638
2021-07-13,1774579.7738768202
2021-07-14,1766182.559502278
2021-07-15,1775073.2356382948
2021-07-16,1774373.9092642409
2021-07-19,1771572.5753899473
2021-07-20,1754874.5484352964
2021-07-22,1786041.9866677183
2021-07-23,1796355.1174584287
2021-07-26,1801556.6757164854
2021-07-27,1801460.8781128782
2021-07-28,1788435.8478699583
2021-07-29,1789128.1095009702
2021-07-30,1800508.766208734
2021-08-02,1807851.962642755
2021-08-03,1806075.2015572446
2021-08-04,1796944.9948159116
2021-08-05,1789360.143562402
2021-08-06,1796308.6510086912
2021-08-09,1790059.8416024107
2021-08-10,1764068.6589432615
2021-08-11,1756044.6985207456
2021-08-12,1765740.7889786619
2021-08-13,1772180.1332207578
2021-08-16,1771498.8499451536
2021-08-17,1780675.1924477476
2021-08-18,1772960.8118821043
2021-08-20,1754955.3905411619
2021-08-23,1734629.9728394407
2021-08-24,1747145.643058862
2021-08-25,1743874.0685425657
2021-08-26,1748689.534175958
2021-08-27,1766488.243023004
2021-08-30,1786817.1464424985
2021-08-31,1790745.2118760007
2021-09-01,1791822.605762567
2021-09-02,1791290.3903084653
2021-09-03,1803150.577472772
2021-09-06,1797814.990501489
2021-09-07,1795634.2465210813
2021-09-08,1796559.2583466428
2021-09-09,1805651.4665032285
2021-09-13,1821376.2683983701
2021-09-14,1823007.462413873
2021-09-15,1832591.8491478818
2021-09-16,1840568.9260826963
2021-09-17,1846510.6471258742
2021-09-20,1831234.7985197646
2021-09-21,1836382.9740072829
2021-09-22,1850875.0788411584
2021-09-23,1856737.6055020776
2021-09-24,1849749.6913670984
2021-09-27,1846199.8201322046
2021-09-28,1840259.7188977685
2021-09-29,1832225.6990237408
2021-09-30,1834712.4138293439
2021-10-01,1863544.7400469952
2021-10-04,1885385.8093218976
2021-10-05,1886938.798770445
